902,Electrical and Electronic Engineering,2018,,
903,Law,2016,,
904,Business Administration,2018,,
905,Public Health,2019,,
906,Law,2016,,
907,Business Administration,2013,,
908,Textile Engineering,2013,,
909,Law,2012,,
910,Textile Engineering,2013,,
911,Business Administration,2011,,
912,Computer Science & Engineering,2011,,
913,Textile Engineering,2017,,
914,Journalism & Mass Communication,2012,,
915,Business Administration,2016,,
916,Computer Science & Engineering,2019,,
917,English,2015,,
918,Business Administration,2015,,
919,English,2015,,
920,English,2017,,
921,Business Administration,2014,,
922,Business Administration,2014,,
923,Computer Science & Engineering,2017,,
924,Law,2016,,
925,Law,2017,,
926,Textile Engineering,2017,,
927,Electrical and Electronic Engineering,2015,,
928,Nutrition and Food Engineering,2017,,
929,Business Administration,2016,,
930,Electrical and Electronic Engineering,2017,,
931,Business Administration,2016,,
932,Computer Science & Engineering,2018,,
933,Law,2019,,
934,Law,2017,,
935,Business Administration,2012,,
936,Business Administration,2012,,
937,Business Administration,2015,,
938,Business Administration,2012,,
939,Business Administration,2013,,
940,Textile Engineering,2015,,
941,Electrical and Electronic Engineering,2016,,
942,Pharmacy,2015,,
943,Textile Engineering,2015,,
944,Computer Science & Engineering,2013,,
945,Electrical and Electronic Engineering,2017,,
946,Computer Science & Engineering,2016,,
947,Law,2016,,
948,Electrical and Electronic Engineering,2017,,
949,Textile Engineering,2016,,
950,Textile Engineering,2016,,
951,Computer Science & Engineering,2018,,
952,Nutrition and Food Engineering,2017,,
953,Department of Electronics and Telecommunication Engineering,2015,,
954,Department of Electronics and Telecommunication Engineering,2017,,
955,Computer Science & Engineering,2017,,
956,Textile Engineering,2018,,
957,Journalism & Mass Communication,2017,,
958,Electrical and Electronic Engineering,2018,,
959,Electrical and Electronic Engineering,2017,,
960,Computer Science & Engineering,2018,,
961,Electrical and Electronic Engineering,2017,,
962,Electrical and Electronic Engineering,2019,,
963,Computer Science & Engineering,2017,,
964,Computer Science & Engineering,2019,,
965,Law,2016,,
966,Business Administration,2017,,
967,Public Health,2016,,
968,Department of Electronics and Telecommunication Engineering,2017,,
969,Software Engineering,2019,,
970,Business Administration,2012,,
971,Department of Electronics and Telecommunication Engineering,2014,,
972,Textile Engineering,2013,,
973,Business Administration,2016,,
974,Business Administration,2013,,
975,Textile Engineering,2013,,
976,Business Administration,2014,,
977,Computer Science & Engineering,2016,,
978,Electrical and Electronic Engineering,2014,,
979,Business Administration,2012,,
980,Journalism & Mass Communication,2015,,
981,Computer Science & Engineering,2018,,
982,Computer Science & Engineering,2019,,
983,Law,2017,,
984,Business Administration,2015,,
985,Department of Electronics and Telecommunication Engineering,2017,,
986,Journalism & Mass Communication,2017,,
987,Software Engineering,2017,,
988,Law,2018,,
989,Computer Science & Engineering,2018,,
990,Electrical and Electronic Engineering,2017,,
991,Business Administration,2018,,
992,Business Administration,2012,,
993,Textile Engineering,2015,,
994,Electrical and Electronic Engineering,2015,,
995,Business Administration,2015,,
996,Textile Engineering,2015,,
997,Business Administration,2017,,
998,Textile Engineering,2017,,
999,Business Administration,2017,,
1000,Textile Engineering,2018,,
1001,Computer Science & Engineering,2018,,
1002,Environmental Science and Disaster Management ,2018,,
1003,Business Administration,2017,,
1004,Business Administration,2016,,
1005,Public Health,2017,,
1006,Business Administration,2017,,
1007,Journalism & Mass Communication,2017,,
1008,Business Administration,2018,,
1009,Public Health,2018,,
1010,Business Administration,2012,,
1011,Journalism & Mass Communication,2012,,
1012,Business Administration,2010,,
1013,Business Administration,2011,,
1014,Business Administration,2013,,
1015,Business Administration,2013,,
1016,Textile Engineering,2013,,
1017,Business Administration,2017,,
1018,Business Administration,2012,,
1019,Computer Science & Engineering,2015,,
1020,Textile Engineering,2015,,
1021,Software Engineering,2015,,
1022,English,2015,,
1023,Computer Science & Engineering,2016,,
1024,Business Administration,2015,,
1025,Electrical and Electronic Engineering,2017,,
1026,Computer Science & Engineering,2016,,
1027,Multimedia and Creative Technology,2017,,
1028,Business Administration,2017,,
1029,English,2017,,
1030,Electrical and Electronic Engineering,2018,,
1031,Law,2019,,
1032,Law,2017,,
1033,Computer Science & Engineering,2017,,
1034,Software Engineering,2019,,
1035,Software Engineering,2018,,
1036,English,2018,,
1037,Textile Engineering,2017,,
1038,Business Administration,2016,,
1039,Computer Science & Engineering,2018,,
1040,Business Administration,2018,,
1041,Business Administration,2018,,
1042,Business Administration,2012,,
1043,Department of Electronics and Telecommunication Engineering,2012,,
1044,Business Administration,2016,,
1045,Department of Electronics and Telecommunication Engineering,2013,,
1046,Textile Engineering,2013,,
1047,Computer Science & Engineering,2011,,
1048,Textile Engineering,2013,,
1049,Department of Electronics and Telecommunication Engineering,2013,,
1050,Computing & Information Systems,2014,,
1051,Computer Science & Engineering,2013,,
1052,Computer Science & Engineering,2013,,
1053,Business Administration,2014,,
1054,Business Administration,2012,,
1055,Textile Engineering,2014,,
1056,Computer Science & Engineering,2012,,
1057,Business Administration,2014,,
1058,Business Administration,2013,,
1059,Business Administration,2013,,
1060,Business Administration,2010,,
1061,Business Administration,2015,,
1062,Journalism & Mass Communication,2015,,
1063,Textile Engineering,2015,,
1064,Textile Engineering,2018,,
1065,Business Administration,2014,,
1066,Business Administration,2017,,
1067,Business Administration,2017,,
1068,Law,2015,,
1069,Computer Science & Engineering,2017,,
1070,Computer Science & Engineering,2016,,
1071,Textile Engineering,2016,,
1072,Business Administration,2014,,
1073,Software Engineering,2017,,
1074,Business Administration,2018,,
1075,Business Administration,2015,,
1076,Electrical and Electronic Engineering,2018,,
1077,Business Administration,2015,,
1078,Journalism & Mass Communication,2017,,
1079,English,2018,,
1080,Computer Science & Engineering,2017,,
1081,Public Health,2016,,
1082,Electrical and Electronic Engineering,2018,,
1083,Computer Science & Engineering,2019,,
1084,Computer Science & Engineering,2019,,
1085,Public Health,2017,,
1086,Business Administration,2017,,
1087,Business Administration,2015,,
1088,Law,2012,,
1089,Textile Engineering,2014,,
1090,Business Administration,2012,,
1091,English,2015,,
1092,Business Administration,2014,,
1093,Textile Engineering,2015,,
1094,Computer Science & Engineering,2015,,
1095,Business Administration,2012,,
1096,Computer Science & Engineering,2016,,
1097,Business Administration,2015,,
1098,Pharmacy,2016,,
1099,Law,2017,,
1100,Computer Science & Engineering,2015,,
1101,English,2017,,
1102,English,2014,,
1103,Computer Science & Engineering,2015,,
1104,Business Administration,2018,,
1105,Business Administration,2017,,
1106,Computer Science & Engineering,2019,,
1107,Computer Science & Engineering,2019,,
1108,Computer Science & Engineering,2018,,
1109,Nutrition and Food Engineering,2019,,
1110,Public Health,2017,,
1111,Textile Engineering,2012,,
1112,Business Administration,2013,,
1113,Textile Engineering,2013,,
1114,Business Administration,2010,,
1115,Textile Engineering,2013,,
1116,Pharmacy,2016,,
1117,Business Administration,2017,,
1118,Business Administration,2016,,
1119,Business Administration,2014,,
1120,English,2012,,
1121,Textile Engineering,2015,,
1122,Business Administration,2013,,
1123,Electrical and Electronic Engineering,2018,,
1124,Electrical and Electronic Engineering,2016,,
1125,Textile Engineering,2015,,
1126,Textile Engineering,2016,,
1127,Business Administration,2016,,
1128,Business Administration,2017,,
1129,Computer Science & Engineering,2017,,
1130,Software Engineering,2016,,
1131,Textile Engineering,2017,,
1132,Electrical and Electronic Engineering,2017,,
1133,Business Administration,2015,,
1134,Electrical and Electronic Engineering,2017,,
1135,Electrical and Electronic Engineering,2018,,
1136,Computer Science & Engineering,2017,,
1137,Electrical and Electronic Engineering,2019,,
1138,Business Administration,2018,,
1139,English,2019,,
1140,Computer Science & Engineering,2019,,
1141,Public Health,2016,,
1142,Public Health,2016,,
1143,Public Health,2016,,
1144,Computer Science & Engineering,2019,,
1145,Business Administration,2016,,
1146,Business Administration,2014,,
1147,Business Administration,2018,,
1148,Business Administration,2012,,
1149,Electrical and Electronic Engineering,2015,,
1150,Textile Engineering,2015,,
1151,Electrical and Electronic Engineering,2019,,
1152,Textile Engineering,2014,,
1153,Law,2015,,
1154,Computer Science & Engineering,2015,,
1155,Textile Engineering,2015,,
1156,Textile Engineering,2016,,
1157,Pharmacy,2019,,
1158,Pharmacy,2007,,
1159,Multimedia and Creative Technology,2018,,
1160,Computer Science & Engineering,2017,,
1161,English,2018,,
1162,English,2015,,
1163,Electrical and Electronic Engineering,2018,,
1164,Computer Science & Engineering,2018,,
1165,Computer Science & Engineering,2019,,
1166,Information Science and Library Management,2017,,
1167,Business Administration,2018,,
1168,Business Administration,2012,,
1169,Real Estate,2013,,
1170,Textile Engineering,2013,,
1171,Business Administration,2010,,
1172,Law,2012,,
1173,Business Administration,2014,,
1174,Law,2014,,
1175,Electrical and Electronic Engineering,2015,,
1176,Business Administration,2015,,
1177,Department of Electronics and Telecommunication Engineering,2015,,
1178,Law,2015,,
1179,Business Administration,2016,,
1180,Textile Engineering,2016,,
1181,Business Administration,2014,,
1182,Computer Science & Engineering,2017,,
1183,Business Administration,2015,,
1184,Electrical and Electronic Engineering,2017,,
1185,Business Administration,2016,,
1186,Business Administration,2019,,
1187,Textile Engineering,2017,,
1188,Business Administration,2017,,
1189,Nutrition and Food Engineering,2017,,
1190,Computer Science & Engineering,2018,,
1191,Business Administration,2018,,
1192,Computer Science & Engineering,2017,,
1193,Electrical and Electronic Engineering,2018,,
1194,Textile Engineering,2017,,
1195,Computing & Information Systems,2016,,
1196,English,2018,,
1197,Public Health,2017,,
1198,Business Administration,2017,,
1199,Department of Electronics and Telecommunication Engineering,2018,,
1200,Business Administration,2013,,
1201,Textile Engineering,2013,,
1202,Textile Engineering,2013,,
1203,Textile Engineering,2013,,
1204,Textile Engineering,2013,,
1205,Department of Electronics and Telecommunication Engineering,2016,,
1206,English,2015,,
1207,Department of Electronics and Telecommunication Engineering,2015,,
1208,Textile Engineering,2015,,
1209,Business Administration,2015,,
1210,Business Administration,2015,,
1211,Computer Science & Engineering,2017,,
1212,Business Administration,2016,,
1213,Textile Engineering,2016,,
1214,Law,2017,,
1215,Business Administration,2018,,
1216,English,2018,,
1217,English,2017,,
1218,Computer Science & Engineering,2018,,
1219,Computer Science & Engineering,2018,,
1220,Electrical and Electronic Engineering,2017,,
1221,Computer Science & Engineering,2018,,
1222,Computer Science & Engineering,2019,,
1223,Electrical and Electronic Engineering,2018,,
1224,Nutrition and Food Engineering,2019,,
1225,Public Health,2018,,
1226,Computer Science & Engineering,2011,,
1227,Textile Engineering,2011,,
1228,Business Administration,2014,,
1229,Business Administration,2011,,
1230,Textile Engineering,2013,,
1231,Computer Science & Engineering,2014,,
1232,Business Administration,2013,,
1233,Electrical and Electronic Engineering,2014,,
1234,Department of Electronics and Telecommunication Engineering,2017,,
1235,Business Administration,2015,,
1236,Textile Engineering,2015,,
1237,Business Administration,2017,,
1238,Business Administration,2014,,
1239,Textile Engineering,2016,,
1240,Business Administration,2016,,
1241,Multimedia and Creative Technology,2016,,
1242,Public Health,2018,,
1243,Computer Science & Engineering,2016,,
1244,Law,2017,,
1245,Business Administration,2014,,
1246,Business Administration,2015,,
